customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age
ID1605,Female,1,No,No,41,No,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.07,5475.67,No,40.0
ID1606,Male,0,Yes,Yes,43,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),26.67,8703.73,Yes,48.0
ID1607,Female,1,Yes,No,41,No,Yes,DSL,No,No internet service,No internet service,No,No,Yes,One year,No,Mailed check,36.01,369.03,No,38.0
ID1608,Male,1,Yes,Yes,28,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,No,Mailed check,79.9,5897.81,No,43.0
ID1609,Female,1,No,No,18,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),20.46,8597.93,Yes,76.0
ID1610,Female,0,No,Yes,31,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,38.4,567.0,No,66.0
ID1611,Female,0,No,No,43,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),82.83,1728.31,Yes,53.0
ID1612,Female,1,No,No,54,Yes,No phone service,No,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,43.23,5477.38,Yes,59.0
ID1613,Male,0,No,No,4,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,101.79,1235.79,Yes,75.0
ID1614,Male,1,No,Yes,45,No,No,No,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),59.25,2022.37,No,
ID1615,Female,1,No,No,44,No,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,91.42,4266.86,No,44.0
ID1616,Male,0,Yes,Yes,20,No,Yes,No,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),108.51,8345.88,Yes,72.0
ID1617,Female,0,No,No,21,No,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,No,Electronic check,64.82,8110.13,No,66.0
ID1618,Female,0,No,No,29,No,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,87.5,2285.3,No,42.0
ID1619,Female,1,No,No,22,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,One year,Yes,Mailed check,104.34,8287.6,No,89.0
ID1620,Male,1,No,No,4,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,44.63,97.54,Yes,89.0
ID1621,Male,0,Yes,No,62,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,108.52,955.71,No,63.0
ID1622,Female,0,No,No,58,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,106.03,7844.72,Yes,59.0
ID1623,Female,0,No,Yes,51,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.04,7124.27,Yes,81.0
ID1624,Male,1,Yes,Yes,64,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,67.1,3727.5,Yes,50.0
ID1625,Female,1,Yes,No,38,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,One year,No,Electronic check,31.12,6711.02,Yes,83.0
ID1626,Male,1,No,No,2,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),108.62,4793.78,No,56.0
ID1627,Female,0,No,No,41,No,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),43.96,7616.18,No,23.0
ID1628,Male,0,No,No,70,No,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,57.1,4048.81,No,
ID1629,Male,1,No,No,26,No,No phone service,DSL,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,113.8,3351.83,No,64.0
ID1630,Female,0,No,Yes,27,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),76.21,7916.76,No,63.0
ID1631,Male,0,No,No,53,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),112.71,3118.51,No,84.0
ID1632,Female,0,Yes,No,14,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),66.16,6679.23,No,70.0
ID1633,Female,0,Yes,Yes,52,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,118.28,3253.93,Yes,52.0
ID1634,Female,1,No,Yes,71,No,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),115.53,2572.32,No,80.0
ID1635,Male,0,No,Yes,69,Yes,No,DSL,No,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,22.01,130.17,Yes,56.0
ID1636,Male,1,No,No,3,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,One year,No,Electronic check,60.62,6998.3,No,31.0
ID1637,Male,1,Yes,No,16,No,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,115.0,8254.69,No,37.0
ID1638,Male,0,No,No,33,No,Yes,No,Yes,No internet service,No internet service,No,No,No,One year,No,Mailed check,101.43,7955.68,Yes,35.0
ID1639,Female,1,Yes,No,5,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),41.2,494.02,No,55.0
ID1640,Female,1,Yes,No,35,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,108.49,6570.44,Yes,
ID1641,Female,0,No,Yes,38,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,40.16,6857.68,Yes,40.0
ID1642,Female,1,Yes,No,65,No,No phone service,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,113.62,4690.12,No,78.0
ID1643,Female,1,No,No,7,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,28.3,1405.9,No,75.0
ID1644,Male,1,Yes,No,14,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,114.63,7046.9,No,49.0
ID1645,Female,1,No,Yes,62,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),28.23,8755.4,No,28.0
ID1646,Male,1,No,No,64,No,No phone service,No,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),42.79,2672.78,Yes,61.0
ID1647,Female,1,Yes,No,58,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),76.62,2132.91,Yes,56.0
ID1648,Female,1,Yes,No,9,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),38.8,8407.24,No,61.0
ID1649,Female,1,Yes,No,6,No,No,No,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,58.92,1515.34,Yes,86.0
ID1650,Male,0,No,Yes,11,No,No,DSL,No internet service,Yes,No,No internet service,No internet service,No,One year,No,Credit card (automatic),36.89,1735.04,Yes,21.0
ID1651,Male,0,Yes,Yes,45,No,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.78,5518.45,Yes,24.0
ID1652,Male,0,Yes,Yes,31,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),81.09,3372.25,Yes,86.0
ID1653,Male,1,No,No,31,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),42.05,4975.15,Yes,69.0
ID1654,Male,1,No,Yes,60,No,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,Two year,Yes,Electronic check,49.16,4271.94,No,51.0
ID1655,Female,1,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,93.81,7125.57,Yes,45.0
ID1656,Female,0,Yes,No,60,No,No,No,No internet service,No internet service,No,No,Yes,No,One year,Yes,Mailed check,28.66,1276.52,No,22.0
ID1657,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Electronic check,65.29,6946.63,Yes,32.0
ID1658,Male,0,No,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.01,3374.11,No,50.0
ID1659,Male,1,No,Yes,54,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,Yes,Electronic check,61.23,8472.7,Yes,65.0
ID1660,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,103.54,6042.24,No,45.0
ID1661,Female,0,No,Yes,66,No,Yes,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),117.91,3496.55,Yes,45.0
ID1662,Female,1,Yes,No,48,No,No phone service,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,38.04,3449.57,No,52.0
ID1663,Female,0,Yes,No,24,No,Yes,No,No internet service,No,No internet service,Yes,Yes,No,One year,No,Mailed check,26.11,4219.6,Yes,81.0
ID1664,Male,1,No,Yes,15,No,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,39.69,173.02,Yes,85.0
ID1665,Female,0,Yes,Yes,12,No,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),107.26,4535.97,Yes,44.0
ID1666,Male,1,Yes,Yes,51,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),107.95,6707.44,No,62.0
ID1667,Female,1,No,No,35,No,No phone service,No,Yes,Yes,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,48.67,8599.17,No,27.0
ID1668,Male,1,Yes,No,71,No,Yes,DSL,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),52.99,1072.45,Yes,31.0
ID1669,Female,1,Yes,No,43,No,No,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.4,2147.86,Yes,64.0
ID1670,Male,1,No,Yes,46,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),54.18,531.05,Yes,70.0
ID1671,Female,0,Yes,No,19,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,110.41,2585.34,Yes,83.0
ID1672,Female,1,Yes,Yes,17,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),100.11,1973.04,No,67.0
ID1673,Female,1,No,Yes,53,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,55.78,1720.78,Yes,60.0
ID1674,Female,1,No,No,11,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),117.23,1016.2,Yes,58.0
ID1675,Male,1,No,Yes,24,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,Yes,Two year,No,Credit card (automatic),94.49,5353.36,Yes,58.0
ID1676,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.73,7706.04,Yes,64.0
ID1677,Male,1,No,No,33,No,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),116.03,4978.32,No,62.0
ID1678,Male,0,Yes,Yes,12,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Credit card (automatic),63.07,7613.34,No,82.0
ID1679,Female,1,No,Yes,37,Yes,No,DSL,No internet service,No,No,Yes,No,No,Two year,No,Credit card (automatic),24.14,4873.05,No,34.0
ID1680,Male,1,Yes,No,11,No,No,DSL,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,119.1,221.32,Yes,61.0
ID1681,Female,0,Yes,No,35,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,113.53,889.81,No,74.0
ID1682,Female,0,No,No,27,No,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),116.62,1517.89,Yes,50.0
ID1683,Female,0,Yes,No,38,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),67.39,3690.97,Yes,80.0
ID1684,Male,1,Yes,No,42,Yes,Yes,No,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,36.46,2443.32,No,85.0
ID1685,Female,0,No,No,30,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,No,Credit card (automatic),39.58,8350.32,Yes,70.0
ID1686,Female,1,Yes,No,1,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,67.33,4229.72,No,43.0
ID1687,Male,0,Yes,Yes,41,No,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.54,4215.09,No,
ID1688,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,No,Credit card (automatic),66.51,1793.08,Yes,60.0
ID1689,Female,1,No,Yes,60,No,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),59.46,5522.23,Yes,70.0
ID1690,Male,0,No,Yes,55,No,Yes,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,116.35,4355.58,Yes,31.0
ID1691,Female,0,No,No,13,No,Yes,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,84.77,3110.11,No,68.0
ID1692,Male,1,No,No,13,No,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,60.74,3653.22,Yes,54.0
ID1693,Male,1,No,No,28,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,88.98,3741.06,No,62.0
ID1694,Male,1,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),99.18,226.12,Yes,28.0
ID1695,Male,0,No,No,49,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),56.74,8184.04,No,82.0
ID1696,Male,0,No,Yes,62,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,67.51,4120.78,No,52.0
ID1697,Male,0,Yes,Yes,72,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),84.19,1411.07,Yes,49.0
ID1698,Female,0,Yes,No,64,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,83.76,483.62,Yes,67.0
ID1699,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,37.55,2123.62,Yes,50.0
ID1700,Female,1,Yes,No,70,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,Two year,No,Electronic check,69.7,1975.35,No,86.0
ID1701,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),45.91,2727.1,No,50.0
ID1702,Male,1,Yes,Yes,13,No,Yes,No,No internet service,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),111.36,2411.6,Yes,83.0
ID1703,Female,0,Yes,Yes,2,No,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No,One year,No,Mailed check,69.65,6359.28,No,50.0
ID1704,Male,1,Yes,Yes,7,No,No,DSL,Yes,No internet service,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.66,4787.31,No,41.0
ID1705,Male,0,Yes,No,42,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,24.41,613.11,No,30.0
ID1706,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.16,2327.71,Yes,24.0
ID1707,Male,1,No,No,18,No,Yes,No,No internet service,Yes,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),35.88,1203.14,No,52.0
ID1708,Female,0,No,Yes,11,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Credit card (automatic),59.3,1522.93,Yes,36.0
ID1709,Female,1,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,99.5,7249.71,Yes,51.0
ID1710,Male,0,Yes,Yes,57,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),112.69,6243.34,Yes,43.0
ID1711,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No,One year,No,Mailed check,111.62,8275.96,No,87.0
ID1712,Female,1,Yes,Yes,44,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,31.89,4471.43,Yes,70.0
ID1713,Male,0,No,No,47,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),50.15,2151.44,Yes,71.0
ID1714,Male,1,Yes,Yes,49,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,86.04,8760.84,Yes,40.0
ID1715,Male,0,No,No,43,No,No,DSL,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),40.35,752.49,Yes,80.0
ID1716,Male,0,Yes,No,58,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),25.14,5244.36,No,27.0
ID1717,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No internet service,One year,Yes,Electronic check,115.37,1043.37,No,53.0
ID1718,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),52.95,5066.65,No,50.0
ID1719,Male,0,No,Yes,17,No,Yes,DSL,Yes,No internet service,No internet service,No,No,No,One year,Yes,Electronic check,61.99,8813.34,Yes,76.0
ID1720,Male,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),47.25,5587.47,Yes,82.0
ID1721,Male,0,Yes,Yes,32,No,No,No,Yes,Yes,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),52.52,4666.29,Yes,50.0
ID1722,Male,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,116.4,4949.81,No,88.0
ID1723,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,39.18,7381.24,Yes,78.0
ID1724,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),69.49,4635.97,No,33.0
ID1725,Male,0,No,Yes,35,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),83.81,6846.52,Yes,81.0
ID1726,Female,1,Yes,Yes,14,No,No,No,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,No,Electronic check,42.44,5916.22,No,77.0
ID1727,Male,1,No,No,52,No,Yes,No,No internet service,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,91.56,3671.2,Yes,31.0
ID1728,Female,0,Yes,No,61,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),88.25,3288.99,Yes,63.0
ID1729,Female,0,Yes,No,47,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,115.47,4398.16,No,54.0
ID1730,Male,0,No,Yes,14,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,66.04,3409.9,No,23.0
ID1731,Female,1,No,No,62,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.47,456.23,Yes,86.0
